LNG,LAT,ROUTES,STOPNAME,DIR,AMENITIES,DISTANCE_FROM_STREET,DISTRICT,CITY,POSTAL,COUNTY,TEAMBOUNDARY,CORNER,ON_STREET,AT_STREET,STOPNAME_BSID
-104.884997,39.650539,73,S Yosemite St & Jefferson Ave,S,,75,E,Denver,80237,Denver,East,SW,S Yosemite St,Jefferson Av,S Yosemite St & Jefferson Ave (Stop No. 25246)
-105.057199,39.681627,"21, 4",S Depew St & W Jewell Ave,N,,180,D,Denver,80227,Denver,West,SE,S Depew St,W Jewell Av,S Depew St & W Jewell Ave (Stop No. 21058)
-105.122346,40.014791,JUMP,Arapahoe Rd & Yarrow St,W,,35,I,Lafayette,80026,Boulder,North,NW,Arapahoe Rd,Yarrow St,Arapahoe Rd & Yarrow St (Stop No. 23005)
-104.912961,39.685448,65,S Monaco Pkwy & Mexico Ave,S,,65,A,Denver,80224,Denver,East,SW,S Monaco St,E Mexico Av,S Monaco Pkwy & Mexico Ave (Stop No. 15556)
-105.057679,39.733,9,W 10th Ave & Depew St,E,,65,M,Lakewood,80214,Jefferson,West,SE,W 10th Av,Depew St,W 10th Ave & Depew St (Stop No. 10039)
-105.2396358,40.01492371,JUMP,Arapahoe Ave & Foothills Pkwy Nearside,SW,,200,O,Boulder,80301,Boulder,North,NW,Arapahoe Ave,Foothills Pkwy,Arapahoe Ave & Foothills Pkwy Nearside (Stop No. 33409)
-105.1261541,39.72250294,GS,Routt St & W 4th Ave {1304},N,,100,M,Lakewood,80225,Jefferson,West,NE,North Av,8th St,Routt St & W 4th Ave {1304} (Stop No. 15679)
-104.7376715,39.78560423,42,Orleans St & Stoll St,S,,185,B,Denver,80249,Denver,East,SW,Orleans St,Stoll St,Orleans St & Stoll St (Stop No. 33451)
-105.054296,39.85553,"51, 80",Sheridan Blvd & W 88th Ave,SE,B,280,J,Westminster,80003,Jefferson,North,S,Sheridan Blvd,W 88th Av S,Sheridan Blvd & W 88th Ave (Stop No. 16522)
-105.13896,39.579331,116X,W Ken Caryl Ave & Shaffer Pkwy {1303},E,,150,N,Ken Caryl,80127,Jefferson,West,SE,W Ken Caryl Av,C 470,W Ken Caryl Ave & Shaffer Pkwy {1303} (Stop No. 21494)
-104.9877345,39.74559582,FMR,18th St & Glenarm Pl,NW,,75,A,Denver,80202,Denver,West,SE,18th St,Glenarm Pl,18th St & Glenarm Pl (Stop No. 34303)
-105.258963,40.050986,205,Jay Rd & 28th St,E,,175,O,Boulder,80301,Boulder,North,SE,Jay Rd,28th St,Jay Rd & 28th St (Stop No. 25670)
-104.7594192,39.78871719,45,Himalaya Rd & 50th Ave,SE,,45,B,Denver,80249,Denver,East,NW,Himalaya Rd,50th Ave,Himalaya Rd & 50th Ave (Stop No. 33435)
-104.814748,39.709199,"153, 3L, 157, 133",Alameda Ave & Alameda Dr,SE,"B, 10, 11, 3, 4, PW",75,F,Aurora,80012,Arapahoe,East,SE,E Alameda Av,E Alameda Dr,Alameda Ave & Alameda Dr (Stop No. 11950)
-105.057576,39.73313,9,W 10th Ave & Depew St,W,,85,M,Lakewood,80214,Jefferson,West,NE,W 10th Av,Depew St,W 10th Ave & Depew St (Stop No. 10040)
-105.034587,39.649172,"36L, 36, 51",S Lowell Blvd & W Kenyon Ave,N,B,120,D,Sheridan,80236,Arapahoe,West,SE,S Lowell Blvd,W Kenyon Av,S Lowell Blvd & W Kenyon Ave (Stop No. 15094)
-105.034551,39.651019,"36L, 36",3500 Block S Lowell Blvd,NE,,1056,D,Sheridan,80236,Arapahoe,West, ,S Lowell Blvd,W Kenyon Av,3500 Block S Lowell Blvd (Stop No. 15097)
-105.034595,39.664761,"30L, 30",S Lowell Blvd & W Linvale Pl,S,,150,D,Denver,80236,Denver,West,NW,S Lowell Blvd,W Linvale Pl,S Lowell Blvd & W Linvale Pl (Stop No. 15101)
-105.034594,39.646023,"36L, 36, 51",S Lowell Blvd & W Mansfield Ave,N,,31,D,Sheridan,80236,Arapahoe,West,NE,S Lowell Blvd,W Mansfield Av,S Lowell Blvd & W Mansfield Ave (Stop No. 15102)
-105.034785,39.638143,"36L, 36",S Lowell Blvd & W Quincy Ave,S,"B, P",133,D,Denver,80236,Denver,West,SW,S Lowell Blvd,W Quincy Av,S Lowell Blvd & W Quincy Ave (Stop No. 15105)
-104.9216336,39.70728604,83,Leetsdale Dr & S Holly St,NW,,135,A,Denver,80224,Denver,East,NW,Leetsdale Dr,S Holly St,Leetsdale Dr & S Holly St (Stop No. 21420)
-104.8267397,39.97314923,RX,S Main St & W Bromley Ln {1201},S,,300,K,Brighton,80601,Adams,North,SW,S Maint St ,W Bromley Ln,S Main St & W Bromley Ln {1201} (Stop No. 34991)
-105.0089696,39.73255554,PLFX,Denver Water Department,N,,75,C,Denver,80204,Denver,West,,Denver Water Roadway,,Denver Water Department (Stop No. 34648)
-105.0531096,39.7401789,51,Sheridan Blvd & W Colfax Ave,N,,55,C,Denver,80204,Denver,West,SE,Sheridan Blvd,W Colfax Av,Sheridan Blvd & W Colfax Ave (Stop No. 22707)
-104.809638,39.71872,153,Chambers Rd & 1st Ave,N,,90,F,Aurora,80011,Arapahoe,East,NE,Chambers Rd,E 1st Ave,Chambers Rd & 1st Ave (Stop No. 18787)
-105.017718,39.610218,"36L, 59, 29, 36",W Church Ave & S Nevada St,E,31,175,H,Littleton,80120,Arapahoe,West,SW,W Church Av,S Nevada St,W Church Ave & S Nevada St (Stop No. 12762)
-104.76123,39.986832,520,Bridge St & 45th Ave {1201},E,,75,K,Brighton,80601,Adams,North,SE,Bridge St,N 45th Ave,Bridge St & 45th Ave {1201} (Stop No. 26248)
-105.0645082,40.03655768,JUMP,Erie Pkwy & Meller St,E,,75,I,Erie,80516,Boulder,North,SE,Erie Pkwy,Meller St,Erie Pkwy & Meller St (Stop No. 33261)
-105.245111,39.985897,"204, 206, DASH",Table Mesa Dr & S 42nd St,W,,150,O,Boulder,80305,Boulder,North,NW,Table Mesa Dr,S 44th St,Table Mesa Dr & S 42nd St (Stop No. 16683)
-105.1236854,39.84198483,80,W 80th Ave & Quail St,E,,75,L,Arvada,80005,Jefferson,North,SE,,,W 80th Ave & Quail St (Stop No. 33185)
-104.959266,39.707592,24,S University Blvd & Virginia Ave,N,B,65,A,Denver,80209,Denver,East,NE,S University Blvd,E Virginia Ave,S University Blvd & Virginia Ave (Stop No. 16872)
-104.8465026,39.75911091,153,30th Ave & Peoria St,E,,60,B,Aurora,80011,Adams,East,SE,30th Ave,Peoria St,30th Ave & Peoria St (Stop No. 34887)
-105.1238993,39.93385751,FF,US 36 & Flatiron Station Gate B,W,"35, PR",5,I,Broomfield,80020,Broomfield,North,N,Us Hwy 36 Ramp N,Flatiron Crossing Cir,US 36 & Flatiron Station Gate B (Stop No. 25332)
-104.847165,39.76985911,"45, 121",Peoria St & 39th Ave,N,B,400,B,Denver,80239,Denver,East,SE,Peoria St,E 39th Av,Peoria St & 39th Ave (Stop No. 15905)
-104.9914634,39.5417554,"401, 403",S Broadway & Lucent Blvd,S,7,100,H,Highlands Ranch,80129,Douglas,West,SW,S Broadway,Lucent Blvd,S Broadway & Lucent Blvd (Stop No. 24636)
-105.009865,39.542838,402L,Highlands Ranch Pkwy & Desert Willow Rd,W,,75,H,Highlands Ranch,80129,Douglas,West,NW,Highlands Ranch Pkwy,Desert Willow Rd,Highlands Ranch Pkwy & Desert Willow Rd (Stop No. 24969)
-105.081577,39.657834,"76, 87L, 30",S Wadsworth Blvd & W Eastman Pl,S,B,150,M,Lakewood,80227,Jefferson,West,SW,S Wadsworth Blvd,W Eastman Pl,S Wadsworth Blvd & W Eastman Pl (Stop No. 17047)
-105.4406798,39.98685698,NB,Hwy 119 & Saint Anton,W,,5,O,Nederland,80466,Boulder,North, ,*St Anton,,Hwy 119 & Saint Anton (Stop No. 21417)
-105.19756,40.001239,225,Baseline Rd & Lakeview Dr,SE,,75,O,Boulder,80303,Boulder,North,S,Baseline Rd,Lakeview Dr,Baseline Rd & Lakeview Dr (Stop No. 22819)
-104.8365629,39.53621346,483,Lincoln Ave & S Peoria St,E,,600,G,Lone Tree,80134,Douglas,East,SE,Lincoln Ave,S Peoria St,Lincoln Ave & S Peoria St (Stop No. 33010)
-105.0744919,40.03434525,JUMP,119th St & Austin Ave,N,,75,I,Erie,80516,Boulder,North,NE,119th St,Austin Ave,119th St & Austin Ave (Stop No. 33259)
-105.002324,39.759778,"19, 52",20th St & Little Raven St,SE,,150,C,Denver,80202,Denver,West,W,20th St,Lipan St,20th St & Little Raven St (Stop No. 23399)
-105.029718,39.653221,"36L, 36",W Hampden Ave & S Irving St,E,,20,D,Sheridan,80110,Arapahoe,West,SE,W Hampden Av,S Irving St,W Hampden Ave & S Irving St (Stop No. 14156)
-104.908443,39.652986,"105, 46, 35",Hampden Ave & S Oneida Way,E,B,163,E,Denver,80237,Denver,East,SE,E Hampden Av,S Oneida Wy,Hampden Ave & S Oneida Way (Stop No. 14166)
-104.888332,39.653189,"105, 35",Hampden Ave & S Willow St,W,B,81,E,Denver,80231,Denver,East,NW,E Hampden Av,S Willow St,Hampden Ave & S Willow St (Stop No. 14181)
-105.109532,39.771592,100,Kipling St & W 39th Ave,N,B,190,M,Wheat Ridge,80033,Jefferson,West,NE,Kipling St,W 39th Av,Kipling St & W 39th Ave (Stop No. 20372)
-104.8471418,39.71370152,121,S Peoria St & Maple Ave,N,B,75,E,Aurora,80012,Arapahoe,East,NE,S Peoria St,E Maple Av,S Peoria St & Maple Ave (Stop No. 15941)
-104.934483,39.827171,"88, 49, 88L",72nd Ave & Clermont St,E,,150,K,Derby,80022,Adams,North,SE,E 72nd Av,Clermont St,72nd Ave & Clermont St (Stop No. 11653)
-105.101798,39.987071,DASH,South Boulder Rd & Minotaur Dr,W,35,75,I,Lafayette,80026,Boulder,North,NW,S Boulder Rd,Minotaur Dr,South Boulder Rd & Minotaur Dr (Stop No. 20015)
-105.012212,39.938047,128,W 132nd Ave & Umatilla St,E,,200,I,Westminster,80234,Adams,North,SE,W 132nd Av,Umatilla St,W 132nd Ave & Umatilla St (Stop No. 23965)
-104.91285,39.743125,65,Monaco Pkwy & 17th Ave,S,,75,B,Denver,80220,Denver,East,SW,Monaco Pkwy W,E 17th Av S,Monaco Pkwy & 17th Ave (Stop No. 15499)
-104.929176,39.725279,6,6th Ave & Elm St,E,P,75,A,Denver,80220,Denver,East,SE,E 6th Av S,Elm St,6th Ave & Elm St (Stop No. 11541)
-104.869972,39.725466,6,6th Ave & Fulton St,E,B,150,E,Aurora,80010,Arapahoe,East,SE,E 6th Av,Fulton St,6th Ave & Fulton St (Stop No. 11547)
-104.9846936,39.9139577,120,120th Ave & Grant St {1203},E,13,125,K,Northglenn,80233,Adams,North,SE,E 120th Ave,Grant St,120th Ave & Grant St {1203} (Stop No. 10154)
-105.031332,39.776767,44,W 44th Ave & Knox Ct,W,,20,C,Denver,80211,Denver,West,NW,W 44th Av,Julian St,W 44th Ave & Knox Ct (Stop No. 11156)
-104.875202,39.678795,83,S Dayton St & S Parker Rd,N,B,150,E,Aurora,80247,Arapahoe,East,NE,S Dayton St,Parker Rd,S Dayton St & S Parker Rd (Stop No. 21244)
-104.960761,39.683167,24,Buchtel Blvd & S University Blvd,NW,,380,D,Denver,80210,Denver,East,NW,Buchtel Blvd,S University Blvd,Buchtel Blvd & S University Blvd (Stop No. 12643)
-105.228222,39.990181,206,Manhattan Dr & Cimmaron Way,S,,10,O,Boulder,80303,Boulder,North,NW,Manhattan Dr,Cimmaron Wy,Manhattan Dr & Cimmaron Way (Stop No. 15179)
-105.227423,39.987916,206,Manhattan Dr & Illini Way,N,,20,O,Boulder,80303,Boulder,North,SE,Manhattan Dr,Illini Wy,Manhattan Dr & Illini Way (Stop No. 15181)
-104.8906989,39.76950743,65,Central Park Station Gate A3,N,,5,B,Denver,80238,Denver,East,,Central Park Station,Gate A3,Central Park Station Gate A3 (Stop No. 34484)
-105.047921,39.754816,28,W 26th Ave & Wolff St,E,,150,C,Denver,80212,Denver,West,SE,W 26th Av,Wolff St,W 26th Ave & Wolff St (Stop No. 10696)
-104.959298,39.668293,24,S University Blvd & Yale Ave,N,B,200,A,Denver,80210,Denver,East,NE,S University Blvd,E Yale Av,S University Blvd & Yale Ave (Stop No. 16877)
-104.865815,39.700549,105,S Havana St & Kentucky Ave,N,B,150,E,Aurora,80012,Arapahoe,East,SE,S Havana St,E Kentucky Av,S Havana St & Kentucky Ave (Stop No. 14274)
-105.028072,39.93216,128,Westlake Dr & Hazel Ct {1104},E,,75,I,Broomfield,80020,Broomfield,North,SE,Westlake Dr,Hazel Ct,Westlake Dr & Hazel Ct {1104} (Stop No. 17255)
-105.06177,39.762136,32,W 32nd Ave & Gray St,W,B,65,C,Wheat Ridge,80212,Jefferson,West,NW,W 32nd Av,Gray St,W 32nd Ave & Gray St (Stop No. 10883)
-105.148311,39.638492,116X,W Quincy Ave & S Arbutus Way,W,,75,N,Morrison,80465,Jefferson,West,NE,W Quincy Av,S Arbutus Wy,W Quincy Ave & S Arbutus Way (Stop No. 23608)
-105.090427,39.96703,LD,US 287 & South Pointe Dr,S,,100,I,Lafayette,80026,Boulder,North,SW,Hwy 287,Pointe Dr,US 287 & South Pointe Dr (Stop No. 25900)
-105.096384,39.903055,76,Wadsworth Pkwy & W 116th Cir {1105},S,,70,J,Broomfield,80021,Broomfield,North,SW,N Wadsworth Blvd,W 116th Cr,Wadsworth Pkwy & W 116th Cir {1105} (Stop No. 25448)
-105.253237,40.02911,208,Valmont Rd & 30th St,E,,75,O,Boulder,80301,Boulder,North,SE,Valmont Rd,30th St,Valmont Rd & 30th St (Stop No. 16918)
-105.2457497,40.02933744,208,Valmont Rd & Centergreen Ct,W,,150,O,Boulder,80301,Boulder,North,NE,Valmont Rd,Centergreen Ct,Valmont Rd & Centergreen Ct (Stop No. 16921)
-105.2258084,40.02931413,208,Valmont Rd & Minshal Dr,W,14,65,O,Boulder,80301,Boulder,North,NW,Valmont Rd,55th St,Valmont Rd & Minshal Dr (Stop No. 16925)
-104.977591,39.88605,12,Washington St & 104th Ave {1203},N,13,295,K,Northglenn,80233,Adams,North,NE,Washington St,E 104th Av,Washington St & 104th Ave {1203} (Stop No. 17155)
-104.8780226,39.72543897,6,Lowry Blvd & Alton Way,E,,90,E,Denver,80230,Denver,East,,,,Lowry Blvd & Alton Way (Stop No. 24470)
-104.923264,39.667491,46,Yale Ave & S Hudson St,E,"P, B",108,A,Denver,80222,Denver,East,SE,E Yale Av,S Hudson St,Yale Ave & S Hudson St (Stop No. 17324)
-105.099263,40.20655602,"324, 326, 327",Park Ridge Ave & Main St {1103},E,,85,I,Longmont,80504,Boulder,North,SW,Park Ridge Ave,Erfert St,Park Ridge Ave & Main St {1103} (Stop No. 26342)
-105.0904355,39.7910568,72,W 52nd Ave & Carr St,E,,50,L,Arvada,80002,Jefferson,West,SE,W 52nd Ave,Carr St,W 52nd Ave & Carr St (Stop No. 34943)
-105.103065,40.010189,LD,US 287 & Lucerne Dr,S,B,20,I,Lafayette,80026,Boulder,North,SW,Hwy 287,Lucerne Dr,US 287 & Lucerne Dr (Stop No. 19099)
-105.280402,40.019366,"Y, SKIP, 208",Broadway & Spruce St,NW,B,75,O,Boulder,80302,Boulder,North,NE,Broadway,Spruce St,Broadway & Spruce St (Stop No. 12591)
-104.988443,39.592567,0,S Broadway & W Sterne Pkwy,S,B,90,H,Littleton,80120,Arapahoe,West,SW,S Broadway,W Sterne Pkwy,S Broadway & W Sterne Pkwy (Stop No. 12596)
-104.9320225,39.78350195,"49, 37, 40",48th Ave & Dahlia St,W,B,85,B,Denver,80216,Denver,East,NW,E 48th Ave,Dahlia St,48th Ave & Dahlia St (Stop No. 11278)
-104.944055,39.717737,46,1st Ave & Garfield St,E,"B, P",50,A,Denver,80206,Denver,East,SW,E 1st Ave,Garfield St,1st Ave & Garfield St (Stop No. 19506)
-105.10039,39.693415,99,S Garrison St & W Louisiana Ave,N,B,65,M,Lakewood,80232,Jefferson,West,NE,S Garrison St,W Louisiana Av,S Garrison St & W Louisiana Ave (Stop No. 14049)
-105.100385,39.685511,99,S Garrison St & W Mexico Ave,S,,75,M,Lakewood,80232,Jefferson,West,SW,S Garrison St,W Mexico Av,S Garrison St & W Mexico Ave (Stop No. 14051)
-105.100476,39.696095,99,S Garrison St & W Mississippi Ave,S,B,150,M,Lakewood,80232,Jefferson,West,SW,S Garrison St,W Mississippi Av,S Garrison St & W Mississippi Ave (Stop No. 14052)
-104.926313,39.725672,6,6th Ave & Glencoe St,W,P,65,A,Denver,80220,Denver,East,NW,E 6th Av N,Glencoe St,6th Ave & Glencoe St (Stop No. 11550)
-105.071688,39.91230475,120,Main St & Greenway Dr W {1104},N,,40,J,Broomfield,80020,Broomfield,North,NE,Pierce St,Greenway Dr W,Main St & Greenway Dr W {1104} (Stop No. 22289)
-105.2558533,40.02274245,"HOP, FF, BOLT",Pearl St & 29th St,E,,700,O,Boulder,80301,Boulder,North,SE,Pearl St,28th St,Pearl St & 29th St (Stop No. 23924)
-105.130716,40.167282,"J, LX, BOLT, LD",Hover St & 3rd Ave {1103},N,,90,I,Longmont,80501,Boulder,North,NE,N Hover St,3rd Av,Hover St & 3rd Ave {1103} (Stop No. 22517)
-105.2461542,39.99992805,225,Baseline Rd & 37th St,E,"3, 11",75,O,Boulder,80303,Boulder,North,SW,Baseline Rd,37th St,Baseline Rd & 37th St (Stop No. 12346)
-104.866119,39.674187,105,S Havana St & Iliff Ave,S,B,85,E,Aurora,80231,Arapahoe,East,SW,S Havana St,E Iliff Av,S Havana St & Iliff Ave (Stop No. 14270)
-104.831148,39.692491,11,S Potomac St & Arkansas Ave,N,B,420,E,Aurora,80012,Arapahoe,East,NE,S Potomac St,E Arkansas Av,S Potomac St & Arkansas Ave (Stop No. 17596)
-104.786402,39.986899,520,Bridge St & Eastgate Village Ent {1201},W,,90,K,Brighton,80601,Adams,North,NW,Bridge St,Eastgate Village Ent,Bridge St & Eastgate Village Ent {1201} (Stop No. 26014)
-104.9842628,39.76603683,48,Brighton Blvd & 31st St,N,,220,C,Denver,80205,Denver,West,NE,Brighton Blvd,31st St,Brighton Blvd & 31st St (Stop No. 21779)
-104.96051,39.580044,24,S University Blvd & Dry Creek Rd,S,,114,H,Centennial,80122,Arapahoe,West,SW,S University Blvd,E Dry Creek Rd,S University Blvd & Dry Creek Rd (Stop No. 19032)
-104.9888612,39.74250341,MALL,16th Street Mall & Court Pl,SE,,75,A,Denver,80202,Denver,West,W,16th St,Court Pl,16th Street Mall & Court Pl (Stop No. 22361)
-105.178525,40.067156,205,5200 Block 75th St,S,,3000,O,Gunbarrel,80301,Boulder,North, ,75th St,Lookout Rd,5200 Block 75th St (Stop No. 22309)
-104.745605,39.775196,42,42nd Ave & Lisbon St,E,B,50,B,Denver,80249,Denver,East,SE,E 42nd Av,Lisbon St,42nd Ave & Lisbon St (Stop No. 20855)
-105.091187,39.776565,44,W 44th Ave & Cody St,E,P,75,M,Wheat Ridge,80033,Jefferson,West,SE,W 44th Av,Cody St,W 44th Ave & Cody St (Stop No. 11118)
-104.819483,39.747592,153,Sable Blvd & Montview Blvd,S,"B, 10, 11, 3, 4",35,B,Aurora,80011,Adams,East,NW,Sable Blvd,Montview Blvd,Sable Blvd & Montview Blvd (Stop No. 18754)
-105.5039483,39.9649734,NB,Hwy 119 & East St,E,,50,O,Nederland,80466,Boulder,North,NE,State Hwy 119,East St,Hwy 119 & East St (Stop No. 21917)
-104.9131021,39.79827224,88,56th Ave & Monaco St,E,,75,K,Commerce City,80022,Adams,North,SW,E 56th Av,Monaco St,56th Ave & Monaco St (Stop No. 22088)
-104.915044,39.649087,65,Southmoor Station Gate B,E,"PR, BDB, RSD, 30",75,A,Denver,80237,Denver,East, ,S Monaco Pkwy,Magnolia Way,Southmoor Station Gate B (Stop No. 18673)
-104.809793,39.666219,"130, 153",S Chambers Rd & Yale Ave S,N,"10, 11, 3, 4, B, PW",75,F,Aurora,80013,Arapahoe,East,NE,S Chambers Rd,E Yale Av S,S Chambers Rd & Yale Ave S (Stop No. 19629)
-104.7558315,39.78321978,45,Green Valley Ranch Blvd & Himalaya Rd,NW,,75,B,Denver,80249,Denver,East,NW,Green Valley Ranch Blvd,Himalaya Rd,Green Valley Ranch Blvd & Himalaya Rd (Stop No. 21266)
-105.0716926,39.91870061,53,Main St & Community Park Rd {1104},N,13,100,I,Broomfield,80020,Broomfield,North,NE,Main St,W 2nd Av,Main St & Community Park Rd {1104} (Stop No. 21309)
-105.234121,40.006279,206,McIntire St & Pennsylvania Ave,S,P,90,O,Boulder,80303,Boulder,North,SW,Mc Intire St,Pennsylvania Av,McIntire St & Pennsylvania Ave (Stop No. 15287)
-105.044731,39.823669,72,W 70th Ave & Utica St,E,,10,C,Westminster,80030,Adams,North,SW,W 70th Av,Utica St,W 70th Ave & Utica St (Stop No. 24285)
-104.791369,39.73635,"169, 169L",Airport Blvd & 13th Ave,S,,25,F,Aurora,80011,Arapahoe,East,NW,Airport Blvd,E 13th Ave,Airport Blvd & 13th Ave (Stop No. 23907)
-104.883318,39.723881,6,Lowry Blvd & Yosemite Way,E,,90,E,Denver,80230,Denver,East,SE,Lowry Blvd,S Yosemite St,Lowry Blvd & Yosemite Way (Stop No. 25293)
-105.040978,39.700328,11,W Kentucky Ave & S Quitman St,E,,125,D,Denver,80219,Denver,West,SE,W Kentucky Av,S Quitman St,W Kentucky Ave & S Quitman St (Stop No. 14764)
-104.817366,39.725487,10,6th Ave & Sable Blvd,E,,30,F,Aurora,80011,Arapahoe,East,SE,E 6th Av,Sable Blvd W,6th Ave & Sable Blvd (Stop No. 19673)
-104.8528668,39.53647635,483,Lincoln Ave & S Oswego St {1407},W,,90,G,Meridian,80112,Douglas,East,NW,Lincoln Av,S Oswego St,Lincoln Ave & S Oswego St {1407} (Stop No. 26437)
-104.7865671,39.51727378,483,Mainstreet & Motsenbocker Rd,W,,90,G,Parker,80134,Douglas,East,NW,E Main St,N Motsenbocker Rd,Mainstreet & Motsenbocker Rd (Stop No. 26450)
-105.035474,39.743902,20,W 17th Ave & Meade St,E,"P, 31, SDB, TT",75,C,Denver,80204,Denver,West,SE,W 17th Av,Meade St,W 17th Ave & Meade St (Stop No. 10311)
-105.007743,39.57365,401,W Mineral Ave & S Windermere St,W,,75,H,Littleton,80120,Arapahoe,West,NW,W Mineral Av,S Windermere St,W Mineral Ave & S Windermere St (Stop No. 17614)
-104.959882,39.732524,24,York St & 9th Ave,S,35,378,A,Denver,80206,Denver,East,NW,York St,E 9th Ave,York St & 9th Ave (Stop No. 17384)
-105.273303,40.05835526,204,Yarmouth Ave & 19th St,W,,128,O,Boulder,80304,Boulder,North,NW,Yarmouth Av,19th St,Yarmouth Ave & 19th St (Stop No. 17382)
-105.093351,40.014238,JUMP,N 111th St & Arapahoe Rd,S,,100,I,Lafayette,80026,Boulder,North,SW,N 111th St,Arapahoe Rd,N 111th St & Arapahoe Rd (Stop No. 24592)
-104.9928352,39.74392422,"48, 19, 8",15th St & Welton St [ Z Stop ],W,,225,A,Denver,80202,Denver,West,NE,15th St,Welton St,15th St & Welton St [ Z Stop ] (Stop No. 17701)
-105.055979,39.791102,52,W 52nd Ave & Clear Creek Dr,W,B,75,C,Arvada,80002,Jefferson,West,NE,W 52nd Av,Clear Creek Dr,W 52nd Ave & Clear Creek Dr (Stop No. 11372)
-105.079343,39.662893,"30L, 30",S Webster St & W Dartmouth Ave,S,"P, B",25,D,Denver,80227,Denver,West,NW,S Webster St,W Dartmouth Av,S Webster St & W Dartmouth Ave (Stop No. 17235)
-105.0787717,39.66728707,"30L, 30",S Webster St & W Yale Ave,S,,5,D,Denver,80227,Denver,West,SW,S Webster St,W Yale Av,S Webster St & W Yale Ave (Stop No. 17237)
-105.0862548,39.90621921,"112, 120, 128",US 36 & Broomfield Station Gate C {1105},E,,5,J,Broomfield,80021,Broomfield,North,A,Transit Wy,Old Wadsworth Blvd,US 36 & Broomfield Station Gate C {1105} (Stop No. 33527)
-105.0859847,39.90622226,76,US 36 & Broomfield Station Gate D {1105},E,,5,J,Broomfield,80021,Broomfield,North,NW,Transit Wy,Old Wadsworth Blvd,US 36 & Broomfield Station Gate D {1105} (Stop No. 33528)
-104.756483,39.456877,P,Pinery PnR,SW,"PR, B",75,G,The Pinery,80134,Douglas,East,NW,N Pinery Pkwy,E Lakeview Dr,Pinery PnR (Stop No. 18824)
-104.958939,39.524294,403,Wildcat Reserve Pkwy & Timberchase Trl,W,,75,H,Highlands Ranch,80126,Douglas,West,NW,Wildcat Reserve Pkwy,Timberchase Trl,Wildcat Reserve Pkwy & Timberchase Trl (Stop No. 25581)
-104.950139,39.524289,403,Wildcat Reserve Pkwy & Spearwood Dr,E,,75,H,Highlands Ranch,80126,Douglas,West,SE,Wildcat Reserve Pkwy,Spearwood Dr,Wildcat Reserve Pkwy & Spearwood Dr (Stop No. 25588)
-104.876598,39.595159,153,Arapahoe Rd & S Dayton St {1409},W,13,75,G,Greenwood Village,80111,Arapahoe,East,NW,E Arapahoe Rd,S Dayton St,Arapahoe Rd & S Dayton St {1409} (Stop No. 20059)
-104.992317,39.712609,"1, PLFX, 52",S Cherokee St & W Byers Pl,N,,125,C,Denver,80223,Denver,West,NE,S Cherokee St,W Byers Pl,S Cherokee St & W Byers Pl (Stop No. 23250)
-104.78641,39.770079,42,40th Ave & Airport Blvd-Gateway Park Stn Gate B,W,,75,B,Aurora,80011,Adams,East, ,N Salida St,E 40th Ave,40th Ave & Airport Blvd-Gateway Park Stn Gate B (Stop No. 26155)
-105.025356,39.872342,31,Federal Blvd & W 97th Ave,S,B,135,J,Westminster,80031,Adams,North,SW,Federal Blvd,W 97th Av,Federal Blvd & W 97th Ave (Stop No. 13778)
-105.102363,40.152139,324,S Main St & Ken Pratt Blvd {1103},N,B,25,I,Longmont,80501,Boulder,North,SE,S Main St,Ken Pratt Blvd,S Main St & Ken Pratt Blvd {1103} (Stop No. 15168)
-104.940971,39.677739,"46, 40",S Colorado Blvd & Evans Ave,S,"B, 38, P, 3",180,A,Denver,80210,Denver,East,SW,S Colorado Blvd,E Evans Av,S Colorado Blvd & Evans Ave (Stop No. 13111)
-104.820037,39.674717,131,Iliff Ave & S Dillon St,E,B,85,F,Aurora,80014,Arapahoe,East,SE,E Iliff Av,S Dillon St,Iliff Ave & S Dillon St (Stop No. 14527)
